"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Assistive hearing loop","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair accessible entrance","additionalInfo/Accessibility/4/Wheelchair accessible parking lot","additionalInfo/Accessibility/4/Wheelchair accessible restroom","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/Crowd/0/Transgender safespace","additionalInfo/Crowd/1/LGBTQ+ friendly","additionalInfo/Crowd/1/Transgender safespace","additionalInfo/From the business/0/Identifies as Black-owned","additionalInfo/From the business/0/Identifies as Indigenous-owned","additionalInfo/From the business/0/Identifies as Latino-owned","additionalInfo/From the business/0/Identifies as veteran-owned","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/From the business/1/Identifies as Black-owned","additionalInfo/From the business/1/Identifies as Indigenous-owned","additionalInfo/From the business/1/Identifies as Latino-owned","additionalInfo/From the business/1/Identifies as veteran-owned","additionalInfo/From the business/1/Identifies as women-owned","additionalInfo/From the business/2/Identifies as Black-owned","additionalInfo/From the business/2/Identifies as Indigenous-owned","additionalInfo/From the business/2/Identifies as Latino-owned","additionalInfo/From the business/2/Identifies as veteran-owned","additionalInfo/From the business/2/Identifies as women-owned","additionalInfo/From the business/3/Identifies as Black-owned","additionalInfo/From the business/3/Identifies as Indigenous-owned","additionalInfo/From the business/3/Identifies as Latino-owned","additionalInfo/From the business/3/Identifies as veteran-owned","additionalInfo/From the business/3/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/American Sign Language","additionalInfo/Service options/0/Arabic","additionalInfo/Service options/0/English","additionalInfo/Service options/0/Online estimates","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/0/Spanish","additionalInfo/Service options/1/American Sign Language","additionalInfo/Service options/1/Arabic","additionalInfo/Service options/1/English","additionalInfo/Service options/1/Online estimates","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Spanish","additionalInfo/Service options/2/American Sign Language","additionalInfo/Service options/2/Arabic","additionalInfo/Service options/2/English","additionalInfo/Service options/2/Online estimates","additionalInfo/Service options/2/Onsite services","additionalInfo/Service options/2/Spanish","additionalOpeningHours/Access/0/day","additionalOpeningHours/Access/0/hours","additionalOpeningHours/Access/1/day","additionalOpeningHours/Access/1/hours","additionalOpeningHours/Access/2/day","additionalOpeningHours/Access/2/hours","additionalOpeningHours/Access/3/day","additionalOpeningHours/Access/3/hours","additionalOpeningHours/Access/4/day","additionalOpeningHours/Access/4/hours","additionalOpeningHours/Access/5/day","additionalOpeningHours/Access/5/hours","additionalOpeningHours/Access/6/day","additionalOpeningHours/Access/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1255 Stone Dr, San Marcos, CA 92078","Tree service",,,,,,,,,,,"Tree service","15303441363627419939","San Marcos","true","US","0x80d954c613fef22d:0xd460bed6d0082923",,"https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzExKQ9BJF75JiVUS8-nc5cs8mDC1txb6FBJBRON1aT42UniwJtl-86e7K9YSWjDB1ikfcvT5xW2brbUPROPVwKUpTyUEmxwScvJ5qxxnk9pKPo2JQAKILNBCb-n8HGfEW0-Sh_gQ=w408-h272-k-no","3","false","/g/11ddyj0csp","en","33.13561","-117.1935277",,"Monday","8 AM to 8 PM","Tuesday","8 AM to 8 PM","Wednesday","8 AM to 8 PM","Thursday","8 AM to 8 PM","Friday","8 AM to 8 PM","Saturday","8 AM to 8 PM","Sunday","8 AM to 8 PM","false","(442) 280-7601","+14422807601","ChIJLfL-E8ZU2YARIykI0Na-YNQ","92078",,"75","1","1","0","0","0","0","2026-01-07T06:39:19.831Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","1255 Stone Dr","false","San Marcos Tree Service Experts","5","https://www.google.com/maps/search/?api=1&query=San%20Marcos%20Tree%20Service%20Experts&query_place_id=ChIJLfL-E8ZU2YARIykI0Na-YNQ","http://www.northsdtreeservice.com/san-marcos"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31763 Wrightwood Rd, Bonsall, CA 92003","Tree service","Gardener","Landscape designer","Lawn care service","Property maintenance","Landscaper",,,,,,"Tree service","15194278763768519256","Bonsall","false","US","0x80dc771a1e96853d:0xd2dcec086caf1a58",,"https://lh3.googleusercontent.com/p/AF1QipOphlWPevOBCSBxAYxYffYEMJjivNjG1weVHM8F=w408-h306-k-no","89","false","/g/11n1y_g__4","en","33.2886299","-117.1947023",,"Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","(760) 655-8933","+17606558933","ChIJPYWWHhp33IARWBqvbAjs3NI","92003",,"76","31","31","0","0","0","0","2026-01-07T06:39:19.831Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","31763 Wrightwood Rd","false","NG Landscaping and Tree service","5","https://www.google.com/maps/search/?api=1&query=NG%20Landscaping%20and%20Tree%20service&query_place_id=ChIJPYWWHhp33IARWBqvbAjs3NI","https://ngtreeservice.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tree service","Arborist service","Service establishment","Landscape designer","Landscaper","Lawn care service",,,,,,"Tree service","16186619092041200597",,"false",,"0x2acf08798e251855:0xe0a26c4dc7abf3d5",,"https://lh3.googleusercontent.com/p/AF1QipOVwAG8LFnedPSBshEArn9D9t9dlpFF2rcRunDC=w408-h408-k-no","232","false","/g/11rpy6jzjq","en","33.0446069","-117.1029435",,"Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","(760) 696-6822","+17606966822","ChIJVRgljnkIzyoR1fOrx01souA",,,"77","62","62","0","0","0","0","2026-01-07T06:39:19.831Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal",,,"false","SA Tree Care & Maintenance","5","https://www.google.com/maps/search/?api=1&query=SA%20Tree%20Care%20%26%20Maintenance&query_place_id=ChIJVRgljnkIzyoR1fOrx01souA","https://youtube.com/channel/UC5hWIbKhEySdLowmWCbpaLA"
"false",,,,,,"false",,,,,,"false",,,,,,"false",,,,,,"false",,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,"false",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"502 W 11th Ave, Escondido, CA 92025","Tree service","Gardener","Landscaper",,,,,,,,,"Tree service","15183570128001037207","Escondido","false","US","0x86420b96da8cac9d:0xd2b6e095ddbbf397",,"https://lh3.googleusercontent.com/p/AF1QipNtmyiAtizSDh02skF4y5EghvnfvsL9PLXigXkm=w408-h306-k-no","348","false","/g/11vj521nqh","en","33.1100667","-117.0808502","Central Escondido","Monday","6 AM to 5 PM","Tuesday","6 AM to 5 PM","Wednesday","6 AM to 5 PM","Thursday","6 AM to 5 PM","Friday","6 AM to 5 PM","Saturday","6 AM to 5 PM","Sunday","Closed","false","(760) 827-9789","+17608279789","ChIJnayM2pYLQoYRl_O73ZXgttI","92025",,"80","11","9","0","2","0","0","2026-01-07T06:39:19.831Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","502 W 11th Ave","false","Domingo Landscaping & Tree Service - Escondido CA - Near Me","4.3","https://www.google.com/maps/search/?api=1&query=Domingo%20Landscaping%20%26%20Tree%20Service%20-%20Escondido%20CA%20-%20Near%20Me&query_place_id=ChIJnayM2pYLQoYRl_O73ZXgttI","https://domingolandscapingllc.com/"
,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Encinitas, CA 92024","Tree service","Arborist service","Landscape architect","Landscape lighting designer","Retaining wall supplier","Landscaper",,,,,,"Tree service","9150496187155516897","Encinitas","false","US","0x80dc0bfb41dbd4d7:0x7efd17cd01f88de1",,"https://lh3.googleusercontent.com/p/AF1QipOJ82UODMpoH8d3fMaPCENVRfNnFh77chIc73lZ=w408-h280-k-no","73","false","/g/1tfhgq4j","en","33.052083","-117.2793685",,"Monday","7 AM to 5 PM","Tuesday","7 AM to 5 PM","Wednesday","7 AM to 5 PM","Thursday","7 AM to 5 PM","Friday","7 AM to 5 PM","Saturday","7 AM to 5 PM","Sunday","Closed","false","(760) 846-2200","+17608462200","ChIJ19TbQfsL3IAR4Y34Ac0X_X4","92024",,"20","25",,,,,,"2026-01-07T06:39:20.889Z","https://www.google.com/maps/search/stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","stump removal","California",,"false","C & H Gardens Artistic Landscape & Tree Service","4.7","https://www.google.com/maps/search/?api=1&query=C%20%26%20H%20Gardens%20Artistic%20Landscape%20%26%20Tree%20Service&query_place_id=ChIJ19TbQfsL3IAR4Y34Ac0X_X4","https://www.chgardens.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tree service","Arborist service","Service establishment","Landscape designer",,,,,,,,"Tree service","6583713234430386342",,"false",,"0xa041b02c25974a89:0x5b5e0c4e0142e0a6",,"https://lh3.googleusercontent.com/p/AF1QipNdTBQ3lGBT2c_u2I8_Y2OzjlB5-HB4_EXkcs5L=w426-h240-k-no","16","false","/g/11k9t3wfs9","en","33.0172666","-116.8460104",,"Monday","7 AM to 7 PM","Tuesday","7 AM to 7 PM","Wednesday","7 AM to 7 PM","Thursday","7 AM to 7 PM","Friday","7 AM to 7 PM","Saturday","7 AM to 7 PM","Sunday","7 AM to 7 PM","false","(760) 571-9336","+17605719336","ChIJiUqXJSywQaARpuBCAU4MXls",,,"83","2","2","0","0","0","0","2026-01-07T06:39:21.017Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal",,,"false","Fidel's Tree Service","5","https://www.google.com/maps/search/?api=1&query=Fidel's%20Tree%20Service&query_place_id=ChIJiUqXJSywQaARpuBCAU4MXls","http://www.fidelstreeservice.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2658 Del Mar Heights Rd #443, Del Mar, CA 92014","Tree service","Landscape designer",,,,,,,,,,"Tree service","7502744727815487938","Del Mar","true","US","0x80dc08a10c8f20f3:0x681f1a9425e081c2",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W0cga-RXig4E7PM7KLWrbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.62302&pitch=0&thumbfov=100","1","false","/g/1tdnldxf","en","32.950384","-117.2461091","Del Mar Heights",,,,,,,,,,,,,,,"false","(760) 453-3316","+17604533316","ChIJ8yCPDKEI3IARwoHgJZQaH2g","92014",,"88","1","1","0","0","0","0","2026-01-07T06:39:21.018Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","2658 Del Mar Heights Rd #443","false","Sunrise Landscape and Tree Services","5","https://www.google.com/maps/search/?api=1&query=Sunrise%20Landscape%20and%20Tree%20Services&query_place_id=ChIJ8yCPDKEI3IARwoHgJZQaH2g","http://www.sandiegotreetrim.net/"
,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1951 Don Lee Pl, Escondido, CA 92029","Tree service","Drainage service","Landscape designer","Landscape lighting designer","Lawn care service","Lawn sprinkler system contractor","Landscaper",,,,,"Tree service","11530348876707579127","Escondido","true","US","0x80dbf51c210d1e95:0xa0040736847ac4f7",,"https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2-MhafTrgfQVOzzsvJPB-jgzVr4Dw2aZIDpYkheExR2qsF9eOZN0JdChkX56aXGoRaRBSdH8_hRu9UqADjPFVkWVOVtlcStWJuFf2xh0b96oDG3M1s_aEc4qezcxYBCOQODvoNw=w408-h306-k-no","6","false","/g/11p5g47sxn","en","33.1275489","-117.1203243","Vineyard","Monday","6 AM to 4 PM","Tuesday","6 AM to 4 PM","Wednesday","6 AM to 4 PM","Thursday","6 AM to 4 PM","Friday","6 AM to 4 PM","Saturday","Closed","Sunday","Closed","false","(760) 278-8903","+17602788903","ChIJlR4NIRz124AR98R6hDYHBKA","92029",,"90","7","7","0","0","0","0","2026-01-07T06:39:21.018Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","1951 Don Lee Pl","false","MSE Landscape Professionals","5","https://www.google.com/maps/search/?api=1&query=MSE%20Landscape%20Professionals&query_place_id=ChIJlR4NIRz124AR98R6hDYHBKA","http://mselandscape.com/"
,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"460 W Mission Rd UNIT 132, San Marcos, CA 92069","Tree service","Landscaper",,,,,,,,,,"Tree service","11323541683985173419","San Marcos","false","US","0x80dbf0ccd7279aa9:0x9d254d2ab943cbab",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BTpBBSt30-TIuDjp--GWUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.7740314&pitch=0&thumbfov=100","1","false","/g/1tfbyrvj","en","33.1447841","-117.1706588",,"Monday","8 AM to 4 PM","Tuesday","8 AM to 4 PM","Wednesday","8 AM to 4 PM","Thursday","8 AM to 4 PM","Friday","8 AM to 4 PM","Saturday","Closed","Sunday","Closed","false","(760) 539-7806","+17605397806","ChIJqZon18zw24ARq8tDuSpNJZ0","92069",,"91","5","3","2","0","0","0","2026-01-07T06:39:21.018Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","460 W Mission Rd UNIT 132","false","San Marcos Landscape & Tree Service","4.6","https://www.google.com/maps/search/?api=1&query=San%20Marcos%20Landscape%20%26%20Tree%20Service&query_place_id=ChIJqZon18zw24ARq8tDuSpNJZ0","http://www.landscapesanmarcos.com/"
,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2811 Turnbull St, Oceanside, CA 92054","Tree service","Lawn care service","Lawn sprinkler system contractor","Landscaper",,,,,,,,"Tree service","9635933699362630379","Oceanside","false","US","0x80dc71e5cb0c741b:0x85b9b6a56db9aaeb",,"https://lh3.googleusercontent.com/p/AF1QipMahjC1n3D644miPi3q3aLYLVlFkLNHyO2SoYO8=w408-h306-k-no","180","false","/g/11nft0lfff","en","33.2052389","-117.3504694","Loma Alta","Monday","8 AM to 5:30 PM","Tuesday","8 AM to 5:30 PM","Wednesday","8 AM to 5:30 PM","Thursday","8 AM to 5:30 PM","Friday","8 AM to 5:30 PM","Saturday","8 AM to 5:30 PM","Sunday","Closed","false","(760) 314-1359","+17603141359","ChIJG3QMy-Vx3IAR66q5baW2uYU","92054",,"92","13","12","0","1","0","0","2026-01-07T06:39:21.018Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal","California","2811 Turnbull St","false","Oceanside Landscaping","4.7","https://www.google.com/maps/search/?api=1&query=Oceanside%20Landscaping&query_place_id=ChIJG3QMy-Vx3IAR66q5baW2uYU","https://www.oceanside-landscaping.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,"true",,,,,,"true",,,,,,"true",,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tree service","Arborist service","Concrete contractor","Service establishment","Landscape architect","Landscape designer","Landscaper",,,,,"Tree service","5877447912318523602",,"false",,"0x80db8ad40abc85d1:0x5190e3bc779b58d2",,"https://lh3.googleusercontent.com/p/AF1QipN5NIMeLM_Bn-8MP4Qzk7y9wY2RkLtgGbAneDbp=w426-h240-k-no","52","false","/g/1hm21skwt","en","33.1187005","-117.1961285",,"Monday","8 AM to 5 PM","Tuesday","8 AM to 5 PM","Wednesday","8 AM to 5 PM","Thursday","8 AM to 5 PM","Friday","8 AM to 5 PM","Saturday","9 AM to 12 PM","Sunday","Closed","false","(858) 335-4650","+18583354650","ChIJ0YW8CtSK24AR0libd7zjkFE",,,"96","12","8","0","4","0","0","2026-01-07T06:39:21.018Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal",,,"false","Southwest Tree Care and Landscape Design","3.7","https://www.google.com/maps/search/?api=1&query=Southwest%20Tree%20Care%20and%20Landscape%20Design&query_place_id=ChIJ0YW8CtSK24AR0libd7zjkFE","http://jcblandsndtree.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tree service","Service establishment",,,,,,,,,,"Tree service","18164022708745149898",,"false",,"0x80dc750d0c7325f1:0xfc13926a9ee21dca",,"https://lh3.googleusercontent.com/p/AF1QipP0vIN-p7tTaM7o30TJ8ayRkJ8Fp2eJOPlSUXuE=w408-h306-k-no","249","false","/g/11c5xfx_kr","en","33.0419656","-116.8460104",,"Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Closed","false","(760) 670-0084","+17606700084","ChIJ8SVzDA113IARyh3inmqSE_w",,,"101","150","146","1","2","0","1","2026-01-07T06:39:22.498Z","https://www.google.com/maps/search/tree%20stump%20removal/@33.09095174983055,-117.52710723510243,11z?hl=en","tree stump removal",,,"false","Rainforest Tree Service Inc","4.9","https://www.google.com/maps/search/?api=1&query=Rainforest%20Tree%20Service%20Inc&query_place_id=ChIJ8SVzDA113IARyh3inmqSE_w","https://rainforesttreeservice.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tree service","Arborist service","Debris removal service","Service establishment",,,,,,,,"Tree service","3354417263530526514",,"false",,"0x80dc773ca0a7d439:0x2e8d48ba8d2cc732",,"https://lh3.googleusercontent.com/p/AF1QipNjgIOlYpSYIkCaCd6UAIS1AMOezQQhbc1UJm4l=w426-h240-k-no","327","false","/g/11f4qmsdhp","en","33.1707989","-117.1693646",,"Monday","7 AM to 6 PM","Tuesday","7 AM to 6 PM","Wednesday","7 AM to 6 PM","Thursday","7 AM to 6 PM","Friday","7 AM to 6 PM","Saturday","7 AM to 5 PM","Sunday","Closed","false","(760) 415-5417","+17604155417","ChIJOdSnoDx33IARMscsjbpIjS4",,,"15","121",,,,,,"2026-01-07T06:39:23.304Z","https://www.google.com/maps/search/stump%20removal%20near%20me/@33.09095174983055,-117.52710723510243,11z?hl=en","stump removal near me",,,"false","Vista del Rey Tree Services","4.8","https://www.google.com/maps/search/?api=1&query=Vista%20del%20Rey%20Tree%20Services&query_place_id=ChIJOdSnoDx33IARMscsjbpIjS4","https://vistadelreytreeservices.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"408 Olive Ave, Vista, CA 92083","Tree service",,,,,,,,,,,"Tree service","15701881165812156761","Vista","false","US","0x80dc76a35432c597:0xd9e849ba69a14959",,"https://lh3.googleusercontent.com/p/AF1QipMvFBJ7s8esOlcrMOwi_AVfkuqphvs_4cOrd7A=w426-h240-k-no","3","false","/g/1tdgq3gv","en","33.2046028","-117.2498142",,"Monday","7 AM to 4 PM","Tuesday","7 AM to 4 PM","Wednesday","7 AM to 4 PM","Thursday","7 AM to 4 PM","Friday","7 AM to 4 PM","Saturday","Closed","Sunday","Closed","false","(800) 464-7952","+18004647952","ChIJl8UyVKN23IARWUmhabpJ6Nk","92083",,"17","6",,,,,,"2026-01-07T06:39:27.482Z","https://www.google.com/maps/search/stump%20grinding/@33.09095174983055,-117.52710723510243,11z?hl=en","stump grinding","California","408 Olive Ave","false","Pac West Tree Service","4.3","https://www.google.com/maps/search/?api=1&query=Pac%20West%20Tree%20Service&query_place_id=ChIJl8UyVKN23IARWUmhabpJ6Nk","http://pacwestlandcare.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"308 Palm Ave, Santa Barbara, CA 93101","Tree service",,,,,,,,,,,"Tree service","235791639882538243","Santa Barbara","false","US","0x80e9139b0779a08b:0x345b33f48349d03",,"https://lh3.googleusercontent.com/p/AF1QipPAhClMJPhRdX68bq6NlCvXXBimm4M3ks3emqP5=w408-h272-k-no","25","false","/g/11c1qc051k","en","34.4189286","-119.6898076",,"Monday","9 AM to 4 PM","Tuesday","9 AM to 4 PM","Wednesday","9 AM to 4 PM","Thursday","9 AM to 4 PM","Friday","9 AM to 4 PM","Saturday","Closed","Sunday","Closed","false","(805) 969-7588","+18059697588","ChIJi6B5B5sT6YARA500SD-zRQM","93101",,"1","109",,,,,,"2026-01-07T06:39:29.570Z","https://www.google.com/maps/search/stump%20removal/@34.44996180543653,-119.67685957995495,11z?hl=en","stump removal","California","308 Palm Ave","false","Branch Out Tree Care, Inc.","4.9","https://www.google.com/maps/search/?api=1&query=Branch%20Out%20Tree%20Care%2C%20Inc.&query_place_id=ChIJi6B5B5sT6YARA500SD-zRQM","http://www.branchouttreecare.com/?utm_campaign=gmb"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19051 Gothard St, Huntington Beach, CA 92648","Tree service","Arborist service",,,,,,,,,,"Tree service","16606831478692983064","Huntington Beach","false","US","0x80dd26b0a57f017f:0xe677513e3c453118",,"https://lh3.googleusercontent.com/p/AF1QipMlPXRgqnG_EeCG8cE0h5o4o8QU0Jk7jnR7IY32=w408-h306-k-no","41","false","/g/1tk63f74","en","33.6856141","-118.0020087",,"Monday","8 AM to 5 PM","Tuesday","8 AM to 5 PM","Wednesday","8 AM to 5 PM","Thursday","8 AM to 5 PM","Friday","8 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","(714) 842-6345","+17148426345","ChIJfwF_pbAm3YARGDFFPD5Rd-Y","92648",,"1","237",,,,,,"2026-01-07T06:39:35.213Z","https://www.google.com/maps/search/stump%20removal/@33.54395510169921,-118.06454532131556,11z?hl=en","stump removal","California","19051 Gothard St","false","David's Tree Service, Inc.","4.8","https://www.google.com/maps/search/?api=1&query=David's%20Tree%20Service%2C%20Inc.&query_place_id=ChIJfwF_pbAm3YARGDFFPD5Rd-Y","http://www.davidstree.com/"
